post_id,post_timestamp,comment_id,comment_timestamp,comment_username,comment_text,comment_scrape_date,comment_user_id,comment_like_count,comment_reply_count,comment_did_report_as_spam,comment_hashtags,comment_mentions,reply_id,reply_timestamp,reply_username,reply_text,reply_scrape_date,reply_user_id,reply_like_count,reply_hashtags,reply_mentions,scrape_date,text_for_analysis,sentiment_label,sentiment_score,toxicity_toxicity,toxicity_severe_toxicity,toxicity_obscene,toxicity_identity_attack,toxicity_insult,toxicity_threat,toxicity_sexual_explicit,misogyny_label,misogyny_score
2833100974798709813,2022-05-07T19:32:56.000Z,17860328351731650,2022-05-08T09:27:24.000Z,andy_adams_94,@george_mcb is a big fan and says well done,2025-03-08T10:45:25.969Z,44508134.0,0.0,2.0,False,[],['@george_mcb'],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,@george_mcb is a big fan and says well done,positive,0.8780651688575745,0.001423375215381384,2.2034724679542705e-05,0.0003004461759701371,0.0001158571321866475,0.0004672511713579297,3.28726127918344e-05,3.674980325740762e-05,LABEL_0,0.9999765157699585
2833100974798709813,2022-05-07T19:32:56.000Z,18000636247441774,2022-05-08T10:13:06.000Z,michael.stewart94,"So happy for you, Cara!",2025-03-08T10:45:25.969Z,2107694239.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,"So happy for you, Cara!",positive,0.9396597146987915,0.0014099179534241557,0.00011776031169574708,0.00041070091538131237,0.0003179807390552014,0.0007844865322113037,0.0002203143812948838,0.0001493460003985092,LABEL_0,0.9999604225158691
2833100974798709813,2022-05-07T19:32:56.000Z,18010215220406609,2022-05-08T12:54:43.000Z,icog1512,Congratulations 👏,2025-03-08T10:45:25.969Z,255254670.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congratulations 👏,positive,0.9135927557945251,0.0004737863491754979,9.174981096293777e-05,0.0008838611538521945,0.00017816339095588773,0.0008928745519369841,7.591800385853276e-05,6.385976303135976e-05,LABEL_0,0.9999681711196899
2833100974798709813,2022-05-07T19:32:56.000Z,17919650582291399,2022-05-08T13:03:43.000Z,jasonmcintoshaca,Congrats Cara!,2025-03-08T10:45:25.969Z,43928021653.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congrats Cara!,positive,0.9184976816177368,0.001496210927143693,9.736428182804957e-05,0.0003536724834702909,0.0003059950249735266,0.0008037171210162342,0.00020733990822918713,0.00012628019612748176,LABEL_0,0.9999500513076782
2833100974798709813,2022-05-07T19:32:56.000Z,17929138673251021,2022-05-08T13:27:32.000Z,davidpyper_,Well done,2025-03-08T10:45:25.969Z,9147147725.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Well done,positive,0.7880080938339233,0.0003778212412726134,3.76206953660585e-05,0.00024036610557232052,0.00012160425103502348,0.00026035343762487173,5.814492396893911e-05,2.810504702210892e-05,LABEL_0,0.9999704360961914
2833100974798709813,2022-05-07T19:32:56.000Z,17955324967839010,2022-05-08T13:39:04.000Z,nb.balloon.decor,Well done 🙌👏,2025-03-08T10:45:25.969Z,46184023858.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Well done 🙌👏,positive,0.9084835052490234,0.0004508911806624383,3.2228366762865335e-05,0.00022024591453373432,0.00012007794430246577,0.00029441824881359935,4.704740786110051e-05,2.6933550543617457e-05,LABEL_0,0.999974250793457
2833100974798709813,2022-05-07T19:32:56.000Z,18006711769412831,2022-05-08T13:41:56.000Z,freddie.gault,W,2025-03-08T10:45:25.969Z,5407704252.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,W,neutral,0.3897208869457245,0.0005613950197584927,2.7361515094526112e-05,0.0002556120452936739,8.587657066527754e-05,0.0003179943887516856,5.0106918934034184e-05,3.6548841308103874e-05,LABEL_0,0.9999567270278931
2833100974798709813,2022-05-07T19:32:56.000Z,17942710576989267,2022-05-08T18:21:51.000Z,susanmaryfarmer,Congratulations Cara... delighted that you were elected to and can continue the fantastic work that you put so much effort into.,2025-03-08T10:45:25.969Z,187657744.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congratulations Cara... delighted that you were elected to and can continue the fantastic work that you put so much effort into.,positive,0.9493997097015381,0.00047257845290005207,1.743741631798912e-05,0.00013705843593925238,6.214535824256018e-05,0.00021115789422765374,2.2059723050915636e-05,2.3416652766172774e-05,LABEL_0,0.9999558925628662
2833100974798709813,2022-05-07T19:32:56.000Z,17899828211605908,2022-05-07T20:50:42.000Z,brian_crehan,Well done Cara. Great to see a strong woman like yourself elected 👏👏,2025-03-08T10:45:25.969Z,1530568996.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Well done Cara. Great to see a strong woman like yourself elected 👏👏,positive,0.9433878064155579,0.0073297033086419106,3.9462753193220124e-05,0.00026282528415322304,0.0005258424207568169,0.003268222790211439,9.676146146375686e-05,0.00017705262871459126,LABEL_0,0.9999099969863892
2833100974798709813,2022-05-07T19:32:56.000Z,17939073496943851,2022-05-07T20:56:45.000Z,mccannmark37,Congratulations Cara well done to you,2025-03-08T10:45:25.969Z,6733382053.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congratulations Cara well done to you,positive,0.9291033148765564,0.0006667073466815054,4.5716882596025243e-05,0.0003455187543295324,0.0001147035654867068,0.00028620092780329287,3.6272242141421884e-05,5.363900345400907e-05,LABEL_0,0.9999594688415527
2833100974798709813,2022-05-07T19:32:56.000Z,18294496570036398,2022-05-07T19:42:30.000Z,nora_eastwood,❤️❤️❤️,2025-03-08T10:45:25.969Z,261940306.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,❤️❤️❤️,positive,0.816160261631012,0.00104847876355052,2.9013215680606663e-05,0.00021565640054177493,0.00014419370563700795,0.0003687820571940392,6.700643280055374e-05,3.191992436768487e-05,LABEL_0,0.9999682903289795
2833100974798709813,2022-05-07T19:32:56.000Z,17997449047444325,2022-05-07T20:49:48.000Z,the_kimkelly,Well done Cara! You held your nerve x 😍,2025-03-08T10:45:25.969Z,1692367883.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Well done Cara! You held your nerve x 😍,positive,0.9276872277259827,0.0018383004935458302,0.00011079348041675985,0.0008868727600201964,0.00015127990627661347,0.0004573682090267539,0.00022347347112372518,0.00022273999638855457,LABEL_0,0.9999544620513916
2833100974798709813,2022-05-07T19:32:56.000Z,17970900589584154,2022-05-07T20:00:51.000Z,ciarahandforth,Congratulations @carahuntersdlp you did so well 👏❤️❤️,2025-03-08T10:45:25.969Z,46379863353.0,0.0,0.0,False,[],['@carahuntersdlp'],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congratulations @carahuntersdlp you did so well 👏❤️❤️,positive,0.9387499094009399,0.0006004791939631104,1.4596305845770985e-05,9.536243305774406e-05,7.46640216675587e-05,0.00025051948614418507,2.650469286891166e-05,2.01203456526855e-05,LABEL_0,0.9999693632125854
2833100974798709813,2022-05-07T19:32:56.000Z,17922735608363325,2022-05-07T19:37:27.000Z,niallcooke7,Well done @carahuntersdlp Alot of hard work paying off,2025-03-08T10:45:25.969Z,284367332.0,1.0,0.0,False,[],['@carahuntersdlp'],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Well done @carahuntersdlp Alot of hard work paying off,positive,0.8935897946357727,0.00069402065128088,1.6253245121333748e-05,0.00011646090570138767,8.757353498367593e-05,0.0002949824556708336,2.8587566703208722e-05,1.9947101463912986e-05,LABEL_0,0.9999676942825317
2833100974798709813,2022-05-07T19:32:56.000Z,17902687688591822,2022-05-07T19:37:39.000Z,gourleyi,Congratulations 👏. Work on Monday then lol,2025-03-08T10:45:25.969Z,2076610100.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congratulations 👏. Work on Monday then lol,positive,0.9042456150054932,0.00034376277471892536,3.245038169552572e-05,0.00018612263374961913,0.00010830672545125708,0.00020760756160598248,4.269328564987518e-05,2.6310855901101604e-05,LABEL_0,0.9999444484710693
2833100974798709813,2022-05-07T19:32:56.000Z,18165425812211160,2022-05-07T19:37:46.000Z,charlesjane,🙌🙌🙌,2025-03-08T10:45:25.969Z,37489197.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,🙌🙌🙌,positive,0.4961082935333252,0.00047334330156445503,8.237759175244719e-05,0.0007724525057710707,0.00015299415099434555,0.0009908750653266907,9.63269267231226e-05,5.1803352107526734e-05,LABEL_0,0.9999783039093018
2833100974798709813,2022-05-07T19:32:56.000Z,17957890840697059,2022-05-07T19:40:09.000Z,bashearoonbars,🔥🔥🔥🔥,2025-03-08T10:45:25.969Z,54585695.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,🔥🔥🔥🔥,positive,0.49914565682411194,0.0008975035743787885,5.358562702895142e-05,0.0005859374068677425,0.0001890018756967038,0.0004522923845797777,8.87267233338207e-05,4.9725866119842976e-05,LABEL_0,0.9999759197235107
2833100974798709813,2022-05-07T19:32:56.000Z,18296560228038357,2022-05-07T19:41:44.000Z,joed384,Congratulations Cara,2025-03-08T10:45:25.969Z,289658477.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congratulations Cara,positive,0.9104620814323425,0.001013749628327787,0.00016071629943326116,0.0008823616662994027,0.00022625677229370922,0.0008820582297630608,0.0001748555077938363,0.00016806471103336662,LABEL_0,0.9999628067016602
2833100974798709813,2022-05-07T19:32:56.000Z,17869665830697741,2022-05-07T19:46:04.000Z,eastie10,Yes 💪🏼💪🏼💪🏼❤️❤️❤️,2025-03-08T10:45:25.969Z,435051557.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Yes 💪🏼💪🏼💪🏼❤️❤️❤️,positive,0.8470631837844849,0.0005536389071494341,4.387652370496653e-05,0.00023641559528186917,0.00015250286378432065,0.0002535048988647759,6.982321065152064e-05,4.064617314725183e-05,LABEL_0,0.9999719858169556
2833100974798709813,2022-05-07T19:32:56.000Z,18294980410062068,2022-05-07T19:46:54.000Z,kirthferris,"Well done, very well deserved",2025-03-08T10:45:25.969Z,42687955.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,"Well done, very well deserved",positive,0.9259368181228638,0.0006417499971576035,0.00012000789138255641,0.0013847287045791745,0.00022209424059838057,0.0007597907679155469,0.00013352603127714247,8.879706001607701e-05,LABEL_0,0.999964714050293
2833100974798709813,2022-05-07T19:32:56.000Z,17972508220525194,2022-05-07T19:47:53.000Z,laurag_fitlife,❤️❤️❤️,2025-03-08T10:45:25.969Z,1188270137.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,❤️❤️❤️,positive,0.816160261631012,0.00104847876355052,2.9013215680606663e-05,0.00021565640054177493,0.00014419370563700795,0.0003687820571940392,6.700643280055374e-05,3.191992436768487e-05,LABEL_0,0.9999682903289795
2833100974798709813,2022-05-07T19:32:56.000Z,17905828832486449,2022-05-07T19:50:00.000Z,e.wilsxn,congratulations Cara ! 🥳❤️,2025-03-08T10:45:25.969Z,3436089645.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,congratulations Cara ! 🥳❤️,positive,0.9222811460494995,0.0019897636957466602,0.00036979952710680664,0.0027168826200067997,0.0004653061623685062,0.0016437348676845431,0.0005258749588392675,0.0006517400615848601,LABEL_0,0.999963641166687
2833100974798709813,2022-05-07T19:32:56.000Z,17949957784885979,2022-05-07T19:50:07.000Z,darajane_,Huge congratulations Cara 👏,2025-03-08T10:45:25.969Z,342945269.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Huge congratulations Cara 👏,positive,0.9295162558555603,0.00077194650657475,0.0001803141931304708,0.0008622548193670809,0.0002871016913559288,0.000813940423540771,0.00020107548334635794,0.0001732919627102092,LABEL_0,0.9999634027481079
2833100974798709813,2022-05-07T19:32:56.000Z,17925382748480316,2022-05-07T19:51:12.000Z,keithcassidydj,Amazing! Congratulations 👏🏻,2025-03-08T10:45:25.969Z,1175845738.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Amazing! Congratulations 👏🏻,positive,0.9459367990493774,0.0004951173905283213,2.2534632080351003e-05,0.00014348748663906008,9.885572217172012e-05,0.00022309577616397291,3.674097388284281e-05,2.3220361981657334e-05,LABEL_0,0.9999700784683228
2833100974798709813,2022-05-07T19:32:56.000Z,17974848106502518,2022-05-07T20:41:21.000Z,marty.naan.mortgage.advice.1,Well done and congratulations. Now the hard work begins again! People are counting on you. Be a champion and an advocate!,2025-03-08T10:45:25.969Z,1642562239.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Well done and congratulations. Now the hard work begins again! People are counting on you. Be a champion and an advocate!,positive,0.9419805407524109,0.0007011356065049767,1.780403545126319e-05,0.000188776568393223,6.014369864715263e-05,0.0003068111836910248,2.9859325877623633e-05,3.019219366251491e-05,LABEL_0,0.9999754428863525
2833100974798709813,2022-05-07T19:32:56.000Z,17957624260742182,2022-05-07T20:00:43.000Z,amandaduffs,Delighted for you ❤️,2025-03-08T10:45:25.969Z,173991970.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Delighted for you ❤️,positive,0.9373679757118225,0.0007601322722621262,2.136920920747798e-05,0.00018020249262917787,9.165878145722672e-05,0.00032495250343345106,3.9946724427863955e-05,2.2305643142317422e-05,LABEL_0,0.9999614953994751
2833100974798709813,2022-05-07T19:32:56.000Z,17859908042733662,2022-05-07T19:57:01.000Z,neillmckinstry,Well done 👏👏👏,2025-03-08T10:45:25.969Z,4619473380.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Well done 👏👏👏,positive,0.897560179233551,0.00042666925583034754,3.010122964042239e-05,0.00018986199575010687,0.00011307090608170256,0.00026735253049992025,4.389691093820147e-05,2.5331393771921284e-05,LABEL_0,0.9999716281890869
2833100974798709813,2022-05-07T19:32:56.000Z,17913374396355688,2022-05-07T20:01:32.000Z,annie.devine01,❤️❤️,2025-03-08T10:45:25.969Z,5522141859.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,❤️❤️,positive,0.7733714580535889,0.0010991122107952833,2.4521999876014888e-05,0.00019138386414851993,0.00014020096568856388,0.0003970847756136209,5.761751890531741e-05,2.6962563424604014e-05,LABEL_0,0.9999667406082153
2833100974798709813,2022-05-07T19:32:56.000Z,18309871237048341,2022-05-07T20:11:13.000Z,miss_tara_e,Well deserved! 👏,2025-03-08T10:45:25.969Z,180497423.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Well deserved! 👏,positive,0.9313904643058777,0.0005949302576482296,3.6657467717304826e-05,0.00028208462754264474,0.00010097007907461375,0.00033746202825568616,7.419246685458347e-05,3.3056137908715755e-05,LABEL_0,0.9999617338180542
2833100974798709813,2022-05-07T19:32:56.000Z,18176710120204551,2022-05-07T20:35:20.000Z,steph_gallagher,Congratulations gorgey ❤️,2025-03-08T10:45:25.969Z,274727135.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congratulations gorgey ❤️,positive,0.9224078059196472,0.0015433883527293801,4.615920624928549e-05,0.00046362553257495165,0.00017762738571036607,0.0007825210341252387,8.081629493972287e-05,4.603704292094335e-05,LABEL_0,0.9999476671218872
2833100974798709813,2022-05-07T19:32:56.000Z,17969731312591612,2022-05-07T20:34:21.000Z,boardwalkpizzaa,Congratulations Cara!,2025-03-08T10:45:25.969Z,47679983387.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congratulations Cara!,positive,0.924604058265686,0.0012684761313721538,0.00013863427739124745,0.0006434451206587255,0.0002944269508589059,0.0009625004604458809,0.00020160437270533293,0.00016311375657096505,LABEL_0,0.9999531507492065
2833100974798709813,2022-05-07T19:32:56.000Z,17955897805780638,2022-05-07T20:31:54.000Z,_ginadoherty,Congratulations Cara. Very much deserved. Delighted for you ❤️ x,2025-03-08T10:45:25.969Z,4957354385.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congratulations Cara. Very much deserved. Delighted for you ❤️ x,positive,0.9499480128288269,0.0006194149609655142,7.050258864182979e-05,0.0006585358059965074,0.00010567303979769349,0.00046532636042684317,6.160675548017025e-05,7.990332233021036e-05,LABEL_0,0.9999468326568604
2833100974798709813,2022-05-07T19:32:56.000Z,18293309194016093,2022-05-07T20:01:33.000Z,dead_on_lad,Brilliant ❤️❤️,2025-03-08T10:45:25.969Z,51381604461.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Brilliant ❤️❤️,positive,0.9409072995185852,0.0010931674623861909,2.026167931035161e-05,0.0001916236215038225,0.00010485707025509328,0.00045425700955092907,4.4374024582793936e-05,2.9653085221070796e-05,LABEL_0,0.9999632835388184
2833100974798709813,2022-05-07T19:32:56.000Z,18291521008051069,2022-05-07T20:18:32.000Z,helenmaherr,Well done @carahuntersdlp 👏,2025-03-08T10:45:25.969Z,3060021334.0,0.0,0.0,False,[],['@carahuntersdlp'],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Well done @carahuntersdlp 👏,positive,0.8317482471466064,0.00048736215103417635,1.722031993267592e-05,8.510139014106244e-05,9.803610009839758e-05,0.00023508560843765736,2.703378049773164e-05,1.6904350559343584e-05,LABEL_0,0.9999628067016602
2833100974798709813,2022-05-07T19:32:56.000Z,17929426661245122,2022-05-07T20:10:08.000Z,hare191,Congratulations Cara,2025-03-08T10:45:25.969Z,280087097.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congratulations Cara,positive,0.9104620814323425,0.001013749628327787,0.00016071629943326116,0.0008823616662994027,0.00022625677229370922,0.0008820582297630608,0.0001748555077938363,0.00016806471103336662,LABEL_0,0.9999628067016602
2833100974798709813,2022-05-07T19:32:56.000Z,17960238259674436,2022-05-07T20:08:55.000Z,ancestralsymbol,Congratulations! 🎉,2025-03-08T10:45:25.969Z,34641773835.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congratulations! 🎉,positive,0.9288631081581116,0.0004384171625133604,0.000476479297503829,0.004678604193031788,0.000582086096983403,0.0038240239955484867,0.0002704144280869514,0.000173712513060309,LABEL_0,0.9999717473983765
2833100974798709813,2022-05-07T19:32:56.000Z,18207690871144282,2022-05-07T20:07:23.000Z,mama_and_dink,Congratulations xx,2025-03-08T10:45:25.969Z,47062523530.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,Congratulations xx,positive,0.9196864366531372,0.0005663157207891345,0.0003337856032885611,0.0032005219254642725,0.0004884122172370553,0.0017020279774442315,0.000216555199585855,0.00014446234854403883,LABEL_0,0.9999703168869019
2833100974798709813,2022-05-07T19:32:56.000Z,18178970626201126,2022-05-07T20:07:15.000Z,danielwhite05_,W,2025-03-08T10:45:25.969Z,3708686901.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,W,neutral,0.3897208869457245,0.0005613950197584927,2.7361515094526112e-05,0.0002556120452936739,8.587657066527754e-05,0.0003179943887516856,5.0106918934034184e-05,3.6548841308103874e-05,LABEL_0,0.9999567270278931
2833100974798709813,2022-05-07T19:32:56.000Z,18136120021256561,2022-05-07T20:05:59.000Z,nshirlow,You are amazing! I'm so so happy Cara ❤️ You deserve it xxx,2025-03-08T10:45:25.969Z,422016828.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.969000+00:00,You are amazing! I'm so so happy Cara ❤️ You deserve it xxx,positive,0.949653685092926,0.0010797344148159027,6.346085865516216e-05,0.00047411094419658184,0.0001358204026473686,0.0003041356394533068,9.954057895811275e-05,0.00016051580314524472,LABEL_0,0.9999499320983887
2833100974798709813,2022-05-07T19:32:56.000Z,17918732189422296,,irishadventurerider,,,,,,,,,1.8295394518012144e+16,2022-05-09T05:03:46.000Z,rmagoo5,@irishadventurerider You finally came to your senses!,2025-03-08T10:45:25.969Z,30818061629.0,1.0,[],['@irishadventurerider'],2025-03-08 10:45:25.969000+00:00,@irishadventurerider You finally came to your senses!,positive,0.8033704161643982,0.0007178703090175986,1.983221409318503e-05,0.00015297402569558471,9.999533358495682e-05,0.000327081885188818,2.8841574021498673e-05,2.078092802548781e-05,LABEL_0,0.9999605417251587
2833100974798709813,2022-05-07T19:32:56.000Z,17860328351731650,,andy_adams_94,,,,,,,,,1.788974086457267e+16,2022-05-08T09:37:33.000Z,andy_adams_94,@george_mcb touts out,2025-03-08T10:45:25.969Z,44508134.0,1.0,[],['@george_mcb'],2025-03-08 10:45:25.969000+00:00,@george_mcb touts out,negative,0.7544598579406738,0.0005701339105144143,1.5848791008465923e-05,0.00012597459135577083,7.34853747417219e-05,0.00030942706507630646,2.604826477181632e-05,1.920253998832777e-05,LABEL_0,0.9999772310256958
2833100974798709813,2022-05-07T19:32:56.000Z,17860328351731650,,andy_adams_94,,,,,,,,,1.7909312171450646e+16,2022-05-08T09:33:46.000Z,george_mcb,@andy_adams_94 I’m telling Diana,2025-03-08T10:45:25.969Z,235111732.0,0.0,[],['@andy_adams_94'],2025-03-08 10:45:25.969000+00:00,@andy_adams_94 I’m telling Diana,neutral,0.6989447474479675,0.0004199061659164727,2.4429989935015328e-05,0.00018367261509411037,0.00010297408880433068,0.0002127140760421753,3.9583286707056686e-05,2.6351735868956894e-05,LABEL_0,0.9999637603759766
2833194371748326771,2022-05-07T22:38:51.000Z,18133997221265937,2022-05-07T23:29:42.000Z,charlesjane,👯‍♀️🙌🔥,2025-03-08T10:45:25.918Z,37489197.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.918000+00:00,👯‍♀️🙌🔥,positive,0.5759045481681824,0.0002927397144958377,0.0001528051943751052,0.0012767530279234052,0.00028321510762907565,0.0008789854473434389,0.00011750882549677044,7.26604848750867e-05,LABEL_0,0.999967098236084
2833194371748326771,2022-05-07T22:38:51.000Z,17971940059565252,2022-05-08T10:49:22.000Z,neillmckinstry,Well done,2025-03-08T10:45:25.918Z,4619473380.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.918000+00:00,Well done,positive,0.7880080938339233,0.0003778212412726134,3.76206953660585e-05,0.00024036610557232052,0.00012160425103502348,0.00026035343762487173,5.814492396893911e-05,2.810504702210892e-05,LABEL_0,0.9999704360961914
2833194371748326771,2022-05-07T22:38:51.000Z,17997039742444249,2022-05-08T11:27:02.000Z,iamaqib.raxa,Congratulations 🥳,2025-03-08T10:45:25.918Z,3001196710.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.918000+00:00,Congratulations 🥳,positive,0.9140576720237732,0.0009474931284785271,0.005086289718747139,0.040185704827308655,0.006162245757877827,0.02887055091559887,0.0019436317961663008,0.0012023436138406396,LABEL_0,0.9999597072601318
2833194371748326771,2022-05-07T22:38:51.000Z,18159507898218944,2022-05-08T17:44:44.000Z,ctiarnaigh59020,Indeed he will Cara !!!!!!,2025-03-08T10:45:25.918Z,7813585233.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.918000+00:00,Indeed he will Cara !!!!!!,positive,0.5521223545074463,0.0011685359058901668,5.912171400268562e-05,0.0003889880026690662,0.00019578424689825624,0.0004670853086281568,0.00016003807832021266,0.0001347915967926383,LABEL_0,0.9999668598175049
2833640263045226077,2022-05-08T13:32:12.000Z,17948044579914014,2022-05-08T14:09:43.000Z,hugh.gallagher.31,👏 👏 👏,2025-03-08T10:45:25.908Z,1483535436.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.908000+00:00,👏 👏 👏,positive,0.47844305634498596,0.00047589989844709635,6.143410428194329e-05,0.00053934205789119,0.00015342087135650218,0.0007371935644187033,6.414540257537737e-05,4.189599712844938e-05,LABEL_0,0.999969482421875
2833640263045226077,2022-05-08T13:32:12.000Z,17933755298312937,2022-05-08T15:34:31.000Z,alanpaxo,Not your fault...but back to work for a day....then off for the forseeable future...ON FULL PAY....pity wee all couldnt do that....and i only heard 1 politician even mention the near 40% who didnt even turn out...no matter how i look at it....ABSOLUTE SHAMBLES (AGAIN)... But well done 👏,2025-03-08T10:45:25.908Z,1530662881.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.908000+00:00,Not your fault...but back to work for a day....then off for the forseeable future...ON FULL PAY....pity wee all couldnt do that....and i only heard 1 politician even mention the near 40% who didnt even turn out...no matter how i look at it....ABSOLUTE SHAMBLES (AGAIN)... But well done 👏,negative,0.4179110527038574,0.09804343432188034,6.880793807795271e-05,0.001520800986327231,0.002072439529001713,0.07517875730991364,0.0008115101372823119,0.0008748735417611897,LABEL_0,0.9999752044677734
2833640263045226077,2022-05-08T13:32:12.000Z,18165617314231676,2022-05-08T15:16:26.000Z,kitchie72,"Brilliant,  well done Cara",2025-03-08T10:45:25.908Z,8353217423.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.908000+00:00,"Brilliant,  well done Cara",positive,0.9375708699226379,0.0006526065990328789,9.74603317445144e-05,0.00041057131602428854,0.0001858808973338455,0.0004442469507921487,0.0001294745597988367,0.00011332835856592283,LABEL_0,0.9999634027481079
2833640263045226077,2022-05-08T13:32:12.000Z,17938777724082485,2022-05-08T14:09:30.000Z,eastie10,🔥,2025-03-08T10:45:25.908Z,435051557.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.908000+00:00,🔥,neutral,0.4151190519332886,0.0008034899947233498,0.00012428223271854222,0.0016234670765697956,0.0003345004515722394,0.0016129460418596864,0.00014538282994180918,7.236729288706556e-05,LABEL_0,0.9999662637710571
2833640263045226077,2022-05-08T13:32:12.000Z,17894677739531638,2022-05-08T13:38:04.000Z,martinaokane,Well done cara👏,2025-03-08T10:45:25.908Z,3917563851.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:25.908000+00:00,Well done cara👏,positive,0.8586024641990662,0.001035940134897828,0.00010778087744256482,0.0004309175710659474,0.0002737067989073694,0.0005829311558045447,0.00022667176381219178,0.00014300763723440468,LABEL_0,0.9999585151672363
2834204920443384430,2022-05-09T08:06:17.000Z,17911327718498819,2022-07-11T21:37:35.000Z,linzi_smithx,🤍🤍🤍,2025-03-08T10:45:24.124Z,1378339642.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.124000+00:00,🤍🤍🤍,neutral,0.40672823786735535,0.001825439860112965,0.0038596622180193663,0.043626971542835236,0.005950146820396185,0.03118254989385605,0.001923303585499525,0.0008855437044985592,LABEL_0,0.9999675750732422
2834204920443384430,2022-05-09T08:06:17.000Z,18029416589114869,2024-07-04T11:03:04.000Z,stebach_91,😳It's a terrible experience!😬,2025-03-08T10:45:24.124Z,205927024.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:24.124000+00:00,😳It's a terrible experience!😬,negative,0.9402670860290527,0.0008873202605172992,3.237817145418376e-05,0.00028302750433795154,0.0001306171325268224,0.00033007844467647374,3.8899084756849334e-05,2.74646190518979e-05,LABEL_0,0.9999723434448242
